time_window,device,absolute_deviation,standard_deviation,arithmetic_average,RMS,median,variance,activity
,accY,0.2312,0.3904881560303718,-0.16699999999999998,0.4246998940428406,-55,0.152481,walking
,accZ,0.23019999999999996,0.3460939178893498,723,0.8015672148984138,0.63,0.11978099999999998,walking
,girX,48.0472,63.25065498475095,8.197999999999999,63.779719033561136,995,4000.645356,walking
,girY,65.6824,100.53388863462906,-33.00600000000001,105.81332052251267,-5565,10107.062764,walking
,girZ,74.55120000000001,99.59211051082308,23.877999999999997,102.4145856799704,0.45999999999999996,9918.588475999997,walking
19_18_27,accX,0.08299999999999999,0.1099499886311954,0.6990000000000001,0.7075945166548423,0.6950000000000001,0.012088999999999997,walking
,accY,0.12,0.13782597723216045,-78,0.15836666315863324,-0.09,0.018996000000000006,walking
,accZ,0.061999999999999986,0.0816333265278342,666,0.67098435153139,665,0.006663999999999998,walking
,girX,32301,42.488242667825176,-16.795000000000005,45.6872278651266,-7.26,1805.250765,walking
,girY,66.7,83.95686818837397,-51788,98.6445774485349,-34.019999999999996,7048.7557160000015,walking
,girZ,29.786600000000004,44.57933477520722,-12.348999999999998,46.25813323081683,0.20000000000000007,1987.3170890000001,walking
19_18_54,accX,0.16720000000000002,0.23334309503390066,0.43100000000000005,0.49011223204486537,0.38,0.05444899999999999,walking
,accY,0.12200000000000003,0.14503792607452715,-0.08199999999999999,0.16661332479726826,-0.08,0.021036000000000003,walking
,accZ,0.15039999999999998,0.19550191814915782,0.8130000000000001,0.8361758188323792,0.88,0.038221000000000005,walking
,girX,46.8904,66.62976812956802,22427,70.30288991215083,14.26,4439.526000999999,walking
,girY,49.8624,62.36332801414626,-74.55699999999999,97.20046774578815,-65.57499999999999,3889.184681,walking
,girZ,57222,67.44113210793543,41.25,79.05611171819672,20935,4548.306299999999,walking
19_19_21,accX,0.12160000000000004,0.13797101144805746,0.7819999999999999,0.7940780818030428,0.8200000000000001,0.019036000000000004,walking
,accY,0.11000000000000001,0.13610290224679267,-0.07600000000000001,0.15588457268119896,-0.07500000000000001,0.018524000000000002,walking
,accZ,0.1044,0.14436412296689233,0.5930000000000001,0.6103195884124972,605,0.020841000000000005,walking
,girX,27.456399999999995,38.861676031792555,8.115999999999998,39.700117380179115,1.4249999999999998,1510.229864,walking
,girY,72.94800000000001,88.77961982347074,10.508000000000001,89.39932303994253,5.48,7881.820895999997,walking
,girZ,24.872999999999998,30.043874600324106,0.8929999999999996,30.05714307781097,705,902.6344009999999,walking
19_19_48,accX,0.08320000000000001,0.11004090148667452,0.7290000000000001,0.7372584350144799,0.76,0.012109000000000005,stopped
,accY,0.055400000000000005,0.07422263805605403,-0.020999999999999998,0.07713624310270756,-0.01,0.005509000000000001,stopped
,accZ,0.06000000000000003,0.07694153624668539,0.6300000000000001,0.6346810222466085,0.62,0.005920000000000002,stopped
,girX,53.52220000000001,79.33854587147411,-14993,80.74277001688759,-2.3600000000000003,6294.604861000002,stopped
,girY,38.2444,49.44818868270101,-6.115999999999998,49.82498188659982,3.1799999999999997,2445.123364,stopped
,girZ,51.2102,71.94865697843152,-7.183000000000002,72.30632565688842,0.9600000000000001,5176.609241000001,stopped
19_20_16,accX,0.027200000000000002,0.03534119409414457,0.6910000000000001,0.6919031724164878,0.69,0.0012489999999999995,stopped
,accY,0.0522,0.07416872656315464,-133,0.15228263197095065,-125,0.005501,stopped
,accZ,0.02079999999999994,0.02856571371417138,0.6819999999999999,0.6825979783152013,0.68,0.000815999999999999,stopped
,girX,8.3568,13.219914674459892,10104,16.63901920186403,7.9750000000000005,174.766144,stopped
,girY,6583,8.705500617425743,-9747,13.068655248341353,-8.4,75.785741,stopped
,girZ,9.310399999999998,10.378041289183619,-1.0130000000000001,10.427363521044041,-3.41,107.70374100000001,stopped
19_20_42,accX,0.10100000000000002,0.13705838172107535,725,0.7378414463826222,765,0.018785000000000003,jumping
,accY,76,0.1290929897399545,-0.014999999999999996,0.12996153277027783,-0.02,0.016665000000000003,jumping
,accZ,0.0796,0.11090987332063813,643,0.6524952107103928,625,0.012301,jumping
,girX,23.737000000000002,41.21767655994209,-1.7970000000000006,41.256830585976914,-1.8599999999999999,1698.896861,jumping
,girY,46.791999999999994,76.26328543276902,-12.004999999999999,77.20238811073138,-4.53,5816.088704999999,jumping
,girZ,41.06659999999999,53.95894132578955,18019,56.88806298337112,-75,2911.567349,jumping
19_21_10,accX,221,0.2705198698801994,553,0.6156216370466522,565,0.073181,walking
,accY,0.08680000000000002,0.10528057750601486,-0.07600000000000001,0.12984606270503546,-0.11,0.011084,walking
,accZ,265,0.3218773058169836,575,0.6589613038714793,0.68,0.10360499999999999,walking
,girX,27.75,43.54183419425507,-5.264999999999999,43.858996226543994,-1185,1895.8913249999998,walking
,girY,55.825599999999994,72.61418583169545,11.443999999999999,73.51044225142438,-3.4850000000000003,5272.819984,walking
,girZ,29.032999999999998,44.18106450732032,-0.4730000000000013,44.18359639051579,385,1951.9664609999995,walking
19_21_36,accX,0.14199999999999996,0.19979989989987482,0.6100000000000001,0.6418878406700036,645,0.03992,walking
,accY,0.16740000000000002,0.2911030745285938,83,0.30270447634615516,25,0.08474100000000002,walking
,accZ,0.12639999999999998,0.19037857022259624,666,0.6926759704219572,725,0.036244000000000005,walking
,girX,18.933600000000002,26.6119364947386,-7746,27.716343193141483,-765,708.1951640000001,walking
,girY,64.51560000000002,83.48069264207143,-52.21400000000001,98.46485586238371,-6355,6969.026044,walking
,girZ,26.784399999999994,39.2838007453454,5.686999999999998,39.69331140129279,0.7,1543.217001,walking
19_22_02,accX,0.07659999999999997,0.0988382517044894,0.8089999999999999,0.8150153372789987,0.77,0.009769000000000002,stopped
,accY,0.0528,0.06986415389883427,-0.013000000000000003,0.07106335201775948,0.01,0.004881,stopped
,accZ,0.14799999999999996,0.1891692363995795,535,0.567459249638245,0.61,0.035785,stopped
,girX,3.9299999999999997,5.753247778429155,-0.060000000000000074,5.7535606366840355,-675,33.09986000000001,stopped
,girY,18.112400000000004,30.041868517121237,8874,31.325097605594138,905,902.5138640000001,stopped
,girZ,9.1372,13.26160307051904,-4.402000000000001,13.973107027429512,-0.19,175.87011600000005,stopped
19_22_30,accX,0.1296,0.163902409988383,656,0.6761656601750787,705,0.026864,walking
,accY,0.09680000000000001,0.1217538500417954,-24,0.12409673645990857,-15,0.014824,walking
,accZ,97,0.11202231920470135,0.7209999999999999,0.7296506013154516,0.73,0.012549000000000001,walking
,girX,64.7648,76.86028977306812,18544,79.0656947101586,-10835,5907.5041439999995,walking
,girY,35.081999999999994,41.81407375513656,5.295999999999999,42.148124276176276,3.98,1748.4167640000003,walking
,girZ,43.910799999999995,59.678435669846436,16.993999999999996,62.0508800904548,4.31,3561.5156839999995,walking
19_22_57,accX,0.10880000000000005,0.12308127396155763,0.8490000000000002,0.8578752823108963,0.8200000000000001,0.015149000000000004,jumping
,accY,0.0844,0.10489995233554684,-0.024000000000000007,0.10761040841851684,-55,0.011004,jumping
,accZ,0.1606,0.18414396541836497,471,0.5057173123396114,545,0.033908999999999995,jumping
,girX,52.2796,77.18108742431659,10348,77.87169806804009,4.71,5956.920255999999,jumping
,girY,46.9568,58.570387603293184,11.255999999999998,59.642164950645444,28645,3430.490304,jumping
,girZ,40.78000000000001,69.449026659846,9.214000000000002,70.05758417187964,9025,4823.1673040000005,jumping
19_23_24,accX,0.1492,0.2475398957743984,708,0.7500266661926095,785,0.06127600000000001,stopped
,accY,0.05720000000000001,0.06499230723708768,-0.006000000000000001,0.06526867548832288,0.02,0.004224,stopped
,accZ,0.08839999999999999,0.1519243232665527,523,0.5446191329727592,0.55,0.023081,stopped
,girX,53124,83.54473855366356,-34.01,90.20201461164821,-2.95,6979.72334,stopped
,girY,67.5172,102.59591520133735,30.351999999999997,106.99142825479058,-3075,10525.921816000004,stopped
,girZ,65.6472,111.61391501062938,28.443999999999996,115.18127955531665,-1055,12457.666023999998,stopped
19_23_51,accX,0.5412,0.5548774639503753,0.08100000000000004,0.5607584150059631,-0.32999999999999996,0.307889,lying_down
,accY,0.13280000000000003,0.14947909552843835,0.11599999999999999,0.189208879284245,0.2,0.022344000000000003,lying_down
,accZ,0.11879999999999999,0.15807909412695914,0.7710000000000001,0.7870387538107638,0.81,0.024989000000000004,lying_down
,girX,37.39919999999999,46.25917475485269,-31611,56.02826581289127,-2.65,2139.911249,lying_down
,girY,49.2264,76.45567110424183,21686,79.4717071667647,-0.13,5845.469644,lying_down
,girZ,30.161400000000004,35.3146514778215,-18051,39.660600222386954,-1125,1247.124609,lying_down
19_24_18,accX,45,0.057175169435691224,-0.33099999999999996,0.3359017713558534,-345,0.0032689999999999998,lying_down
,accY,0.0824,0.09675226095549394,343,0.356384623686264,365,0.009360999999999998,lying_down
,accZ,0.020999999999999998,0.029681644159311658,0.8030000000000002,0.8035483806218516,805,0.000881,lying_down
,girX,10.9044,15.656363849885452,5519,16.60063522880977,2105,245.12172900000002,lying_down
,girY,2.3892,2.7245162873434983,509,2.7716547404032847,1.67,7.422988999999999,lying_down
,girZ,8.3324,12.043823686852942,4279,12.781374339248499,-0.54,145.05368900000002,lying_down
19_24_45,accX,0.060799999999999986,0.07507329751649383,-0.15199999999999997,0.16952875862224673,-135,0.005635999999999999,lying_down
,accY,0.014800000000000035,0.01907878402833893,0.6140000000000001,0.6142963454229563,0.61,0.000364000000000001,lying_down
,accZ,0.04,0.05625833271614083,665,0.6673754565460135,0.66,0.003165000000000001,lying_down
,girX,3.3784,4.122261030065903,2662,4.907064295482585,2.18,16.993036,lying_down
,girY,4.314400000000001,5.85317700056986,-0.29300000000000015,5.860505950854415,-1235,34.259680999999986,lying_down
,girZ,6.5932,8.097811803197207,0.5479999999999995,8.11633291579393,-2.06,65.574556,lying_down
19_25_12,accX,0.06359999999999998,0.07678541528180985,-342,0.3505139084258997,-355,0.0058959999999999985,lying_down
,accY,0.036199999999999954,0.04267317658670373,0.5429999999999999,0.5446742145539846,525,0.001820999999999999,lying_down
,accZ,0.010999999999999965,0.012206555615733665,679,0.6791097113132751,675,0.000148999999999999,lying_down
,girX,1.2742000000000002,1.475954267584196,-0.7430000000000001,1.6524194382783084,-0.019999999999999997,2.1784410000000003,lying_down
,girY,1.8096000000000003,2.23986629065219,-907,2.4165367781186364,-1.63,5.0170010000000005,lying_down
,girZ,2.6636,4.054429183004681,932,4.160170669575948,1.8900000000000001,16.438396,lying_down
19_25_39,accX,0.010799999999999981,0.014000000000000002,-0.44800000000000006,0.44821869662029945,-0.45,0.000196,lying_down
,accY,0.03640000000000001,0.05166236541235795,0.34900000000000003,0.3528030612112089,0.33,0.002668999999999999,lying_down
,accZ,0.012799999999999978,0.01868154169226939,0.7310000000000001,0.7312386751259811,0.74,0.000348999999999999,lying_down
,girX,836,1.0574516537412006,-0.5439999999999999,1.1891761854325877,-0.5549999999999999,1.118204,lying_down
,girY,0.6236,0.7542519472961273,-1.1380000000000001,1.365261879640679,-1025,0.568896,lying_down
,girZ,0.7950000000000002,1.0512949158062166,87,1.0548886197130007,0.11000000000000001,1.105221,lying_down
19_26_06,accX,12,0.014282856857085696,-454,0.4542246140402345,-455,0.000204,lying_down
,accY,0.005600000000000027,0.006633249580710806,0.30599999999999994,0.3060718869808202,0.31,4.40000000000001E-05,lying_down
,accZ,0.009999999999999986,0.01284523257866514,0.7449999999999999,0.7451107300260814,0.74,0.000165,lying_down
,girX,1.1852000000000003,1.4184653679240817,-556,1.5235419259081777,-405,2.0120440000000004,lying_down
,girY,1.3204,1.6969926340441197,-1.3960000000000001,2.1974075634711006,-1085,2.879784,lying_down
,girZ,0.6956,1.006059640379237,508,1.1270403719476956,425,1.0121559999999998,lying_down
19_26_33,accX,0.0118,0.014866068747318497,-413,0.4132674678703854,-0.42,0.000221,lying_down
,accY,0.005599999999999999,0.00830662386291807,299,0.29911536236041103,0.3,6.89999999999999E-05,lying_down
,accZ,0.006800000000000006,0.008717797887081356,772,0.7720492212288022,0.77,7.60000000000001E-05,lying_down
,girX,1.4604000000000001,2.4712231789136325,0.04400000000000004,2.471614856728289,-0.32,6.106944,lying_down
,girY,3116,4.806801015228319,-1.4220000000000002,5.012725805387724,-1.4700000000000002,23.105336,lying_down
,girZ,0.9934000000000001,1.2253770848191998,-0.48100000000000004,1.316400395016653,0.009999999999999995,1.5015490000000002,lying_down
19_26_59,accX,0.0168,0.02357965224510319,-402,0.40269094849524495,-0.4,0.000556,lying_down
,accY,0.01160000000000001,0.012688577540449532,307,0.30726210309766483,0.31,0.000161,lying_down
,accZ,0.014000000000000002,0.020396078054371127,788,0.7882639151959195,785,0.000416,lying_down
,girX,2.2512,2.776762323282279,-0.8389999999999999,2.9007464556558538,-1.35,7.7104089999999985,lying_down
,girY,3.4868,5.068126280983929,-2.2760000000000002,5.555724975194506,-3425,25.685903999999994,lying_down
,girZ,2.0060000000000002,2.855036952475397,-0.06800000000000013,2.855846634537646,-0.11,8.151236,lying_down
19_27_26,accX,0.007200000000000017,0.008000000000000007,-0.41600000000000004,0.4160769159662669,-0.41,6.40000000000001E-05,lying_down
,accY,0.003199999999999992,0.003999999999999982,0.28200000000000003,0.28202836736753983,0.28,1.59999999999999E-05,lying_down
,accZ,0.0036000000000000034,0.005385164807134509,781,0.7810185657204315,0.78,2.90000000000001E-05,lying_down
,girX,0.6672,0.8669423279549799,-0.030999999999999993,0.867496397687045,0.049999999999999996,0.751589,lying_down
,girY,1.1625999999999999,1.5398405761636493,-0.9410000000000001,1.804602449294581,-1.3199999999999998,2.3711089999999997,lying_down
,girZ,666,0.8761849119906139,0.24999999999999994,0.9111531155629112,225,0.7676999999999998,lying_down
19_27_53,accX,0.014000000000000002,0.017888543819998323,-0.39,0.39041004085448416,-395,0.00032,lying_down
,accY,0.03280000000000001,0.0350570962859162,0.29900000000000004,0.3010481689032504,0.28500000000000003,0.0012289999999999998,lying_down
,accZ,0.01120000000000002,0.016248076809271903,0.7860000000000001,0.786167920993982,0.78,0.000263999999999999,lying_down
,girX,2.9584,4.351590628724168,0.14699999999999996,4.354072806005889,0.0,18.936341,lying_down
,girY,2.6736000000000004,3.4944103937574367,-0.2759999999999999,3.5052931403807013,-1.3050000000000002,12.210904000000003,lying_down
,girZ,1.9588,2.4583051071825888,-0.30400000000000005,2.4770304802323286,0.28500000000000003,6.043264,lying_down
19_28_20,accX,0.014800000000000002,0.016613247725836142,-368,0.3683748091278773,-0.38,0.000276,lying_down
,accY,0.015000000000000008,0.019621416870348588,315,0.31561051946980473,315,0.000385,lying_down
,accZ,0.014400000000000013,0.019078784028338933,784,0.7842321084984981,0.79,0.000364000000000001,lying_down
,girX,1.2875999999999999,1.4871368464267167,-318,1.5207563907477095,0.010000000000000002,2.211576,lying_down
,girY,1.5792,2.4637783991260256,-134,2.4674197048738993,-645,6.070204,lying_down
,girZ,2.0681999999999996,2.804756852206622,-1.0829999999999997,3.006584440856435,0.06,7.866660999999999,lying_down
19_28_47,accX,0.01759999999999997,0.02289104628451919,-0.42400000000000004,0.4246174749112429,-0.43,0.000524,lying_down
,accY,0.028200000000000003,0.0346554469023269,0.22300000000000003,0.22567675999092154,0.20500000000000002,0.0012009999999999994,lying_down
,accZ,0.008800000000000007,0.011874342087037928,787,0.7870895755884462,0.79,0.000141,lying_down
,girX,1.8328000000000002,3.128785067721975,-0.5680000000000002,3.1799245274062717,-0.17,9.789296000000002,lying_down
,girY,2.2624,3.7341988431255237,-1657,4.085326180367977,-1.23,13.944241,lying_down
,girZ,0.5451999999999999,0.8873832317550292,0.06899999999999994,0.8900617956074736,0.16999999999999998,0.787449,lying_down
19_29_14,accX,0.00819999999999998,0.010999999999999998,-0.44299999999999995,0.44313654780439854,-0.44,0.000121,lying_down
,accY,0.0047999999999999935,0.004898979485566347,0.20400000000000001,0.20405881505095538,0.2,2.39999999999999E-05,lying_down
,accZ,0.005200000000000005,0.007483314773547889,792,0.7920353527463281,0.79,5.60000000000001E-05,lying_down
,girX,292,0.35944401511222857,-0.22000000000000003,0.42142615011410955,-0.26,0.1292,lying_down
,girY,2.0696000000000003,2.707796336506865,-1.7630000000000003,3.231149950095167,-1.2850000000000001,7.332161000000001,lying_down
,girZ,0.4676,0.6669490235392806,183,0.6915995951415819,65,0.44482099999999997,lying_down
19_29_41,accX,0.1302,0.21709214633422372,-381,0.4385088368550855,-0.45,0.047129000000000004,lying_down
,accY,0.06879999999999999,0.1150825790465264,0.22599999999999998,0.25361387974635774,185,0.013243999999999997,lying_down
,accZ,0.022000000000000085,0.030000000000000023,0.7699999999999999,0.7705841939723395,0.78,0.000900000000000001,lying_down
,girX,18.243399999999998,30.412752604787354,10533,32.18508365687434,495,924.935521,lying_down
,girY,4.0244,6.6084664635602115,-0.26099999999999995,6.6136185254367374,-1755,43.671829,lying_down
,girZ,11.339400000000001,18.904977148888594,-6193,19.89350170281743,105,357.39816099999996,lying_down
19_30_08,accX,0.11499999999999999,0.13816294727603348,251,0.28651352498616883,0.23,0.019089000000000005,sitting
,accY,0.04800000000000001,0.060827625302982205,0.64,0.6428841264178172,0.66,0.0037000000000000006,sitting
,accZ,0.05819999999999996,0.08295179322956196,0.6370000000000001,0.6423783931609157,655,0.0068810000000000026,sitting
,girX,3.909599999999999,5.74997878256955,402,5.764014226214227,0.54,33.062256000000005,sitting
,girY,9.8292,16.209043031591964,-5008,16.96505643963497,-1365,262.733076,sitting
,girZ,6.2644,7.723484705752968,-1.3020000000000003,7.83245938387171,995,59.65221600000001,sitting
19_30_35,accX,187,0.20151674868357713,449,0.4921483516176804,445,0.04060899999999999,jumping
,accY,0.31300000000000006,0.32078809204831776,275,0.4225281055740553,225,0.102905,jumping
,accZ,0.0482,0.07963039620647383,683,0.687626352025575,665,0.006341000000000002,jumping
,girX,17.9726,24.764368536265973,-11359,27.24519829254322,-685,613.2739490000001,jumping
,girY,12.680200000000001,21.422438259918035,-7.9430000000000005,22.847584336204996,-2.5300000000000002,458.92086100000006,jumping
,girZ,23.449199999999998,30.692658014580616,10308,32.377370492367035,0.9550000000000001,942.0392559999998,jumping
19_31_02,accX,0.09359999999999999,0.11550324670761422,767,0.7756481160938895,775,0.013340999999999997,walking
,accY,0.0724,0.09635351576356724,-0.016000000000000004,0.09767292357659824,0.0,0.009284,walking
,accZ,0.10259999999999996,0.13996070877214076,0.5710000000000001,0.5879030532324185,0.59,0.019589,walking
,girX,18.503000000000004,25.75299565099175,1.055000000000001,25.774596214101976,-1295,663.216785,walking
,girY,29.7716,34.393281625922235,-25.852999999999998,43.02645035324202,-7.95,1182.897821,walking
,girZ,25072,30.964977636032618,22.6,38.33522975019193,8.184999999999999,958.8298400000001,walking
19_31_29,accX,0.05399999999999998,0.08809086218218094,0.79,0.7948962196412812,0.81,0.007759999999999998,walking
,accY,0.0488,0.05838664230798,-19,0.061400325732035015,5,0.003409,walking
,accZ,0.06000000000000001,0.08297590011563598,0.5549999999999999,0.5611684239156726,0.56,0.006885,walking
,girX,22.416000000000004,34.03654330275035,6.609999999999999,34.67244410190894,4.71,1158.48628,walking
,girY,23763,28.861121963638215,-25.333000000000002,38.4021516324281,-18655,832.9643610000003,walking
,girZ,17.9756,20.40239505548307,10064,22.749545489965293,0.7050000000000001,416.25772400000005,walking
19_31_56,accX,0.23879999999999998,0.32549807987144874,0.6089999999999999,0.6905287828903296,595,0.10594900000000003,walking
,accY,0.11880000000000002,0.18524578267804104,-0.12200000000000003,0.22181073012818836,-65,0.034316000000000006,walking
,accZ,171,0.2081850138698749,633,0.6663557608365069,0.6599999999999999,0.043341000000000005,walking
,girX,79.75640000000001,111.69971083668928,-17407,113.04790599564416,19.615000000000002,12476.825401,walking
,girY,91882,149.0869659628232,-62.910000000000004,161.81653660859263,-14.27,22226.92342,walking
,girZ,54366,67.92486543232897,-3.0159999999999996,67.99179068093441,-12.264999999999999,4613.7873439999985,walking
19_32_23,accX,0.11299999999999999,0.13364505228402582,0.7769999999999999,0.7884097919229568,0.77,0.017860999999999995,stopped
,accY,0.11979999999999999,0.15434053258946595,0.027000000000000003,0.156684396159924,-0.01,0.023821000000000002,stopped
,accZ,154,0.1777638883463118,0.5399999999999999,0.5685068161420759,605,0.0316,stopped
,girX,40.422399999999996,62.0768538506906,-12.585999999999999,63.33990195761278,-1.09,3853.5357839999997,stopped
,girY,48.111200000000004,65.7995281442048,-2.955999999999999,65.8658928429578,0.43,4329.577904,stopped
,girZ,37.0298,50.10889542785792,-5527,50.41278736590549,1295,2510.901401,stopped
19_32_50,accX,0.032000000000000015,0.03544009029333872,502,0.5032494411323276,505,0.0012560000000000013,lying_down
,accY,0.009400000000000002,0.012206555615733703,49,0.05049752469181039,0.05,0.000149,lying_down
,accZ,0.021199999999999976,0.024166091947189116,806,0.806362201495085,0.8,0.000583999999999999,lying_down
,girX,1.9356000000000002,3.2185220210525203,-2.1559999999999997,3.8739153320639312,-1565,10.358884,lying_down
,girY,8.645599999999998,14.346618556300992,-4076,14.914397071286523,-1905,205.82546399999995,lying_down
,girZ,5.51,8.666547178663485,-2.1399999999999997,8.92684938822203,-0.12,75.10904000000002,lying_down
19_33_17,accX,0.05199999999999998,0.07238784428341542,0.55,0.5547431838247316,555,0.005239999999999999,lying_down
,accY,0.0332,0.05568662316930342,0.013000000000000001,0.057183913821983186,0.03,0.0031010000000000005,lying_down
,accZ,0.022399999999999975,0.02609597670139975,807,0.8074218228410724,0.8,0.000680999999999999,lying_down
,girX,7.6394,8.998004723270599,-5551,10.572496866871138,-0.29,80.964089,lying_down
,girY,15618,24.969238674817458,0.6700000000000009,24.97822611796122,-1.33,623.4628799999999,lying_down
,girZ,7.9236,13.327335667716936,-0.3479999999999991,13.33187833727866,-0.04,177.61787600000002,lying_down
19_33_44,accX,0.007999999999999952,0.00916515138991164,0.5660000000000001,0.566074200083346,565,8.39999999999993E-05,lying_down
,accY,0.0073999999999999995,0.010440306508910549,11,0.0151657508881031,0.01,0.000109,lying_down
,accZ,0.006800000000000006,0.008717797887081356,778,0.7780488416545582,0.78,7.60000000000001E-05,lying_down
,girX,3.2802000000000007,5.544652288466788,1.5290000000000001,5.751609340002154,25,30.743168999999995,lying_down
,girY,6.565800000000001,11.025745734416336,3.551000000000001,11.583465370950092,0.21500000000000002,121.56706900000003,lying_down
,girZ,1.3599999999999999,1.901378447337615,1.16,2.227294322715343,0.56,3.615239999999999,lying_down
19_34_11,accX,0.014000000000000058,0.025298221281347025,0.5599999999999999,0.5605711373233553,0.56,0.00064,lying_down
,accY,0.0092,0.01044030650891055,11,0.0151657508881031,0.01,0.000109,lying_down
,accZ,0.013200000000000068,0.021470910553583872,0.7870000000000001,0.7872928298924105,0.78,0.000460999999999999,lying_down
,girX,1.9318000000000002,3.3720114175370166,-1.0370000000000001,3.527864793327545,-0.24,11.370461,lying_down
,girY,1.6799999999999997,2.253939662014048,-0.8560000000000002,2.4110122355558463,-0.9,5.080244,lying_down
,girZ,4.4672,7.193114485395044,-2462,7.6027850160319534,-0.015000000000000003,51.740896,lying_down
19_34_38,accX,0.05199999999999999,0.05403702434442518,0.6000000000000001,0.6024284189843637,595,0.0029199999999999994,lying_down
,accY,0.010400000000000001,0.0116619037896906,-0.0019999999999999996,0.011832159566199232,0.0,0.000136,lying_down
,accZ,0.03600000000000003,0.038418745424597125,752,0.752980743445674,0.75,0.0014760000000000027,lying_down
,girX,2.4352,2.9807072986121934,-1768,3.465608171735518,-0.47,8.884616,lying_down
,girY,2.8836,4.83533907807922,-1034,4.944659745624566,-0.54,23.380504,lying_down
,girZ,1.3603999999999998,1.6992869092651777,-0.3819999999999999,1.7416945771288375,75,2.887576,lying_down
19_35_05,accX,0.02679999999999999,0.03515679166249387,682,0.6829055571599927,675,0.0012359999999999988,lying_down
,accY,0.031999999999999994,38,0.046000000000000006,0.05966573556070519,45,0.001444,lying_down
,accZ,0.04399999999999995,0.0553172667437573,0.68,0.6822462898396736,0.7,0.0030599999999999976,lying_down
,girX,6.4306,8.807731206162005,3.6590000000000003,9.537526408875626,-0.014999999999999986,77.57612900000001,lying_down
,girY,8.488600000000002,12.315195857151442,0.4389999999999999,12.323017893357129,-1325,151.66404900000003,lying_down
,girZ,4.223599999999999,6.948875016864241,1956,7.218919586752577,0.28,48.286864,lying_down
19_35_32,accX,0.022399999999999996,0.02939387691339812,674,0.6746406450844775,0.66,0.000863999999999999,stopped
,accY,0.0612,0.07984985911070852,32,0.08602325267042628,0.07,0.0063760000000000015,stopped
,accZ,0.039400000000000025,0.052430906915673335,731,0.7328778888737195,705,0.0027490000000000023,stopped
,girX,11.850200000000001,19.96970528074964,5.229000000000001,20.642954488154068,-875,398.78912900000006,stopped
,girY,19.173000000000002,39.626654678385364,-0.5730000000000004,39.63079724153931,-1.08,1570.2717610000004,stopped
,girZ,13.513200000000001,22.672327714639266,-8144,24.090645072309705,0.004999999999999999,514.0344439999998,stopped
19_35_58,accX,87,0.1026888504171704,795,0.8016046407051296,0.81,0.010544999999999997,jumping
,accY,0.05700000000000001,0.06902897942168927,0.015000000000000003,0.07063993204979745,0.01,0.004765000000000001,jumping
,accZ,0.08499999999999999,0.09565040512198573,0.5890000000000001,0.5967160128570373,565,0.009148999999999996,jumping
,girX,20.8104,29.388039335756986,-6.212000000000001,30.037406679006097,0.2250000000000001,863.656856,jumping
,girY,14896,21.796069278656645,-0.6979999999999997,21.807242833517492,-445,475.06863599999997,jumping
,girZ,12.548399999999999,15.203102183436116,-10002,18.198195514940487,-6345,231.13431599999998,jumping
19_36_25,accX,0.2652,0.29831024119195104,491,0.5745171886027431,385,0.088989,sitting
,accY,0.34640000000000004,0.36405494090864915,528,0.6413423422790671,0.77,0.13253600000000001,sitting
,accZ,0.06320000000000002,0.08560957890329797,0.43899999999999995,0.44726949370597585,0.46,0.0073290000000000004,sitting
,girX,21.787200000000002,31.98526349742956,11.757000000000001,34.07761919500833,-605,1023.0570809999999,sitting
,girY,11.765199999999998,21.045277878897203,0.39699999999999974,21.04902206754509,-2.1149999999999998,442.90372099999996,sitting
,girZ,8.381400000000001,13.571108613521595,-1411,13.644262896910188,-225,184.174989,sitting
19_36_52,accX,0.0188,0.024166091947189147,354,0.35482389998420344,0.35,0.000584,sitting
,accY,0.015000000000000013,0.018681541692269422,0.7310000000000001,0.731238675125981,735,0.000349000000000001,sitting
,accZ,0.02100000000000002,0.02459674775249771,515,0.5155870440575481,0.5,0.000605000000000001,sitting
,girX,0.6175999999999999,0.7775995113167188,-367,0.8598546388779907,-0.46499999999999997,0.6046609999999999,sitting
,girY,1.5107999999999997,1.995567337876625,-1299,2.3811110851869133,-1.24,3.982289,sitting
,girZ,4.4876,6.863028777442216,3.2139999999999995,7.578321713941682,0.42,47.101164,sitting
19_37_19,accX,0.07200000000000002,0.07812809993849845,426,0.4331050680839466,435,0.006104000000000001,sitting
,accY,0.024999999999999988,0.02913760456866692,0.6609999999999999,0.6616418971014456,0.66,0.000848999999999999,sitting
,accZ,0.01479999999999998,0.016852299546352686,554,0.5542562584220407,0.55,0.000283999999999999,sitting
,girX,0.7639999999999999,0.9827334328290658,-425,1.0706960352966661,-715,0.9657649999999999,sitting
,girY,2801,3.9850632366375316,-649,4.037564860160145,-935,15.880728999999999,sitting
,girZ,9.2792,15.618566003317973,-3044,15.912433503396015,1865,243.93960399999997,sitting
19_37_46,accX,61,0.07902531240052138,0.40499999999999997,0.4126378557524746,405,0.006244999999999998,sitting
,accY,0.023999999999999966,0.029393876913398117,684,0.6846312876286038,685,0.000863999999999999,sitting
,accZ,0.017999999999999995,0.023999999999999983,538,0.5385350499271149,535,0.000575999999999999,sitting
,girX,1.2964,2.0807412140869417,-0.27399999999999985,2.0987043622197006,-0.75,4.329484,sitting
,girY,2.3064,3.465351497323179,-2877,4.503974911120176,-1.9849999999999999,12.008661,sitting
