-----------------------------------------------

time_window,device,absolute_deviation,standard_deviation,arithmetic_average,RMS,median,variance,activity
,girX,19.108800000000002,27.207950474080185,0.44900000000000057,27.21165503970679,-0.77,740.2725690000001,walking
,girY,35.8918,56.55718911862576,-16187,58.82800872033661,-3315,3198.715641,walking
,girZ,33.52139999999999,45.69722167703415,19.410999999999998,49.64899787508304,11.17,2088.236069,walking
14:48:34,accX,0.16919999999999996,0.21467184258770405,554,0.594138031100518,565,0.04608399999999999,jumping
,accY,0.1516,0.18390486671102535,-0.13699999999999998,0.22932509675131504,-0.18,0.033821000000000004,jumping
,accZ,125,0.17754154443397183,727,0.7483648842643541,0.73,0.03152099999999999,jumping
,girX,43.79599999999999,61.94207766131195,1.4449999999999996,61.95893002626821,6.09,3836.8209850000007,jumping
,girY,65637,87.60978030448427,-24.185000000000006,90.8866757561305,-11.850000000000001,7675.473605000001,jumping
,girZ,41.60119999999999,56.58032669576944,4.410999999999997,56.752006924865654,-0.53,3201.333369,jumping
14:49:02,accX,86,0.10229369482035537,664,0.6718333126602164,685,0.010464,stopped
,accY,0.055200000000000006,0.07896834808959853,0.057999999999999996,0.09797958971132713,0.08499999999999999,0.006235999999999999,stopped
,accZ,59,0.06293647591023825,0.6770000000000002,0.6799191128362255,675,0.003960999999999999,stopped
,girX,10.056799999999999,15.048335987742965,-6.538000000000001,16.407250226652852,-535,226.452416,stopped
,girY,15.1428,19.678904847577268,9978,22.06399283901262,2.9,387.25929600000006,stopped
,girZ,8.707600000000001,12.280054112258627,-3.8510000000000004,12.8697292123805,1.31,150.799729,stopped
14:49:31,accX,0.3031999999999999,0.4459551546960748,0.6120000000000001,0.7572450065863756,735,0.198876,walking
,accY,0.08800000000000001,0.11412274094149685,0.013999999999999999,0.11497825881443847,0.02,0.013024000000000003,walking
,accZ,252,0.32713911413953545,0.5800000000000001,0.6658978900702419,625,0.10702,walking
,girX,33128,45.64853290085017,-9.021999999999998,46.531548867408226,-5.7700000000000005,2083.7885560000004,walking
,girY,62.57919999999999,103.77388272585739,10.471999999999998,104.30091811676444,-15.04,10769.018736000002,walking
,girZ,28.6224,36.245018912948574,-20.387999999999998,41.58571798105691,-33.34,1313.701396,walking
14:49:59,accX,0.23719999999999994,0.32110590153405777,639,0.7151433422748197,685,0.103109,stopped
,accY,0.030199999999999998,0.04920365840057018,3,0.04929503017546495,0.0,0.002421,stopped
,accZ,181,0.23938462774372124,645,0.6879898255061625,0.64,0.057304999999999995,stopped
,girX,10.4632,12.885446402822062,-4.840999999999999,13.764810568983505,-4235,166.03472900000003,stopped
,girY,13.73,19.57480523530183,4.380000000000001,20.05884842158193,1.7,383.17299999999994,stopped
,girZ,30.4132,40.60436868121459,20898,45.666630705581944,1895,1648.714756,stopped
14:50:28,accX,0.11099999999999999,0.13397387805090963,679,0.6920910344745118,0.6799999999999999,0.017949000000000003,walking
,accY,0.1964,0.2794208295743179,-0.038000000000000006,0.28199290771223307,-0.09000000000000001,0.078076,walking
,accZ,0.11300000000000002,0.13032651303552936,585,0.5993413051008583,615,0.016985000000000004,walking
,girX,19.4668,23.11941097865601,12.426000000000002,26.24714536859199,13.899999999999999,534.507164,walking
,girY,25748,36.80049381462157,-8675,37.80915193441927,2.75,1354.2763450000002,walking
,girZ,22073,25.232423684616588,11535,27.744034133485346,12.989999999999998,636.6752050000001,walking
14:50:56,accX,0.1052,0.13729166034395535,661,0.6751073988633216,0.66,0.018849000000000005,jumping
,accY,376,0.39154182407502774,175,0.42887060985803166,-0.03,0.153305,jumping
