time_window,device,absolute_deviation,standard_deviation,arithmetic_average,RMS,median,variance,activity
14:39:57,girY,0.5449999999999999,0.7196839584150809,615,0.9466625586765328,0.45,0.5179449999999999,lying+AF8-down
14:39:57,girZ,0.29639999999999994,0.3874480610352825,1.0219999999999998,1.092977584399607,905,0.150116,lying+AF8-down
14:40:25,accX,0.005599999999999983,0.006403124237432854,0.8470000000000001,0.8470242027238655,0.85,4.10000000000001E+AC0-05,lying+AF8-down
14:40:25,accY,0.006000000000000008,0.00774596669241483,0.16999999999999998,0.17017637908946118,0.17,5.99999999999999E+AC0-05,lying+AF8-down
14:40:25,accZ,0.005600000000000005,0.006633249580710805,484,0.48404545241123786,0.48,4.40000000000001E+AC0-05,lying+AF8-down
14:40:25,girX,0.10100000000000002,0.1322157328006013,+AC0-0.24299999999999997,0.27664056101736056,+AC0-0.22999999999999998,0.017481,lying+AF8-down
14:40:25,girY,0.3684,0.5848427138983608,0.30300000000000005,0.6586729082025463,325,0.342041,lying+AF8-down
14:40:25,girZ,0.09599999999999997,0.12157302332343307,0.8800000000000001,0.888358035929208,0.9,0.014780000000000001,lying+AF8-down
14:40:54,accX,0.006000000000000005,0.006633249580710806,844,0.8440260659482027,845,4.40000000000001E+AC0-05,lying+AF8-down
14:40:54,accY,0.0047999999999999935,0.006000000000000005,0.16199999999999998,0.16211107303327557,0.16,3.60000000000001E+AC0-05,lying+AF8-down
14:40:54,accZ,0.0050000000000000044,0.0050000000000000044,485,0.48502577251111095,485,2.5E+AC0-05,lying+AF8-down
14:40:54,girX,0.2064,0.253881862290318,+AC0-182,0.3123779761762983,+AC0-0.13,0.064456,lying+AF8-down
14:40:54,girY,0.37920000000000004,0.5158333064081846,386,0.6442670253862136,315,0.26608400000000004,lying+AF8-down
14:40:54,girZ,188,0.20391174561559716,0.78,0.8062133712609832,0.7649999999999999,0.04158000000000001,lying+AF8-down
14:41:28,accX,0.009600000000000053,0.011135528725660053,0.8459999999999999,0.846073282878026,0.85,0.000124,lying+AF8-down
14:41:28,accY,0.005400000000000013,0.008306623862918075,0.15899999999999997,0.15921683328090658,0.16,6.9E+AC0-05,lying+AF8-down
14:41:28,accZ,0.0047999999999999935,0.00489897948556636,0.48600000000000004,0.48602469073083104,0.49,2.4E+AC0-05,lying+AF8-down
14:41:28,girX,0.3852000000000001,0.5554178607138953,+AC0-0.009000000000000018,0.5554907740007929,+AC0-115,0.308489,lying+AF8-down
14:41:28,girY,0.8573999999999999,1.142562470939773,0.6609999999999999,1.3199886363147222,0.29500000000000004,1.3054489999999996,lying+AF8-down
14:41:28,girZ,186,0.21526727572949864,0.9000000000000001,0.9253864057786888,875,0.04633999999999999,lying+AF8-down
14:41:56,accX,0.0032000000000000695,0.0040000000000000036,0.8379999999999999,0.8380095464850027,0.84,1.6E+AC0-05,lying+AF8-down
14:41:56,accY,0.005599999999999985,0.006633249580710794,174,0.17412639087743134,0.17,4.39999999999999E+AC0-05,lying+AF8-down
14:41:56,accZ,0.0036000000000000034,0.005385164807134508,499,0.49902905727021546,0.5,2.9E+AC0-05,lying+AF8-down
14:41:56,girX,0.16499999999999998,0.18618539147849383,+AC0-145,0.2359872877932199,+AC0-0.12,0.034665,lying+AF8-down
14:41:56,girY,0.35840000000000005,0.504753405139579,198,0.542199225377536,0.29000000000000004,0.254776,lying+AF8-down
14:41:56,girZ,0.21200000000000002,0.2920616373302046,0.7,0.7584853327520579,725,0.08529999999999999,lying+AF8-down
14:42:25,accX,0.020599999999999917,0.0349428104193123,0.8230000000000001,0.8237414642956854,0.83,0.0012209999999999999,lying+AF8-down
14:42:25,accY,0.01079999999999999,0.017578395831246943,179,0.1798610574860495,0.17,0.000309,lying+AF8-down
14:42:25,accZ,0.016600000000000004,0.027730849247724086,509,0.5097548430373173,0.5,0.000769,lying+AF8-down
14:42:25,girX,1064,1.5794872585747566,0.4699999999999999,1.6479320374335829,+AC0-0.12,2.49478,lying+AF8-down
14:42:25,girY,0.9064,1.336811131012904,0.05600000000000001,1.3379835574475494,0.38,1.7870639999999998,lying+AF8-down
14:42:25,girZ,0.5892,0.9103823372627569,1222,1.5238372616523066,0.9,0.828796,lying+AF8-down
14:42:54,accX,0.0116,0.013453624047073703,833,0.8331086363734325,0.83,0.000181,lying+AF8-down
14:42:54,accY,0.009000000000000003,0.011000000000000001,0.16299999999999998,0.16337074401495513,165,0.000121,lying+AF8-down
14:42:54,accZ,0.015000000000000013,0.017916472867168933,0.4969999999999999,0.49732283277565287,495,0.000321000000000001,lying+AF8-down
14:42:54,girX,0.46099999999999997,0.6091050812462493,+AC0-0.36900000000000005,0.712158690180777,+AC0-405,0.371009,lying+AF8-down
14:42:54,girY,784,0.9547355654839721,0.42000000000000004,1.0430340358780243,275,0.91152,lying+AF8-down
14:42:54,girZ,0.5923999999999999,0.7039183191251667,1103,1.3084762130050358,1.29,0.49550099999999997,lying+AF8-down
14:43:22,accX,0.031200000000000006,0.05276362383309166,826,0.8276835143942398,0.84,0.0027839999999999983,lying+AF8-down
14:43:22,accY,0.014999999999999989,0.023345235059857503,0.15499999999999997,0.1567482057313576,0.15,0.000545,lying+AF8-down
14:43:22,accZ,0.028600000000000014,0.04060788100849391,509,0.510617273503355,0.49,0.0016490000000000005,lying+AF8-down
14:43:22,girX,1.0688,1.8103104706099447,+AC0-0.6659999999999999,1.9289323471806885,+AC0-0.08,3.277223999999999,lying+AF8-down
14:43:22,girY,1.1159999999999999,1.3007920663964707,0.53,1.4046209453087335,0.7350000000000001,1.6920600000000001,lying+AF8-down
14:43:22,girZ,658,0.8025334883978363,1.19,1.4353257469996141,995,0.6440600000000001,lying+AF8-down
14:43:50,accX,0.18319999999999997,0.20052181926164542,679,0.7079901129253148,715,0.040208999999999995,jumping
14:43:50,accY,0.21100000000000002,0.2728387802347753,123,0.2992824752637548,0.06999999999999999,0.07444100000000001,jumping
14:43:50,accZ,0.20799999999999996,0.2992991814222017,0.56,0.634964565940494,665,0.08958,jumping
14:43:50,girX,11.6206,15.374142870417199,+AC0-3.6689999999999996,15.805879602223975,185,236.364269,jumping
14:43:50,girY,17.3898,23.06544950786782,+AC0-4457,23.492122296633823,0.98,532.014961,jumping
14:43:50,girZ,22.099200000000003,25.745381799460656,+AC0-19256,32.14993343694509,+AC0-5955,662.8246839999999,jumping
14:44:19,accX,0.05120000000000002,0.06128621378417825,0.31199999999999994,0.3179622619116929,0.33,0.003756,sitting
14:44:19,accY,0.05900000000000002,0.08367197858303578,617,0.6226475728692756,615,0.0070009999999999985,sitting
14:44:19,accZ,0.06479999999999997,0.09404254356406996,0.6639999999999999,0.6706265726915389,655,0.008843999999999998,sitting
14:44:19,girX,7.9083999999999985,11.30974694677118,0.11199999999999974,11.310301499075964,+AC0-0.9,127.910376,sitting
14:44:19,girY,15.9184,22.621151075928914,1.9720000000000006,22.70694299107654,+AC0-2.24,511.71647599999994,sitting
14:44:19,girZ,10.0592,14.589959184315767,3261,14.949950836039562,+AC0-0.10000000000000003,212.866909,sitting
14:44:47,accX,0.07900000000000001,0.10555093557141028,0.6429999999999999,0.6516057089989313,645,0.011141000000000005,walking
14:44:47,accY,0.0588,0.08431488599292535,+AC0-0.08900000000000001,0.12259690045021529,+AC0-55,0.007108999999999999,walking
14:44:47,accZ,0.048799999999999975,0.05695612346359257,0.7060000000000001,0.7082937243827592,725,0.0032440000000000004,walking
14:44:47,girX,10.4642,15.522240205588885,+AC0-2.8169999999999993,15.775786192770234,+AC0-6845,240.93994100000003,walking
14:44:47,girY,17.9932,23.208587828646532,9961,25.255891787858133,6175,538.638549,walking
14:44:47,girZ,7.8396,9.714182466888298,+AC0-5827,11.327809585264047,+AC0-6.15,94.365341,walking
14:45:15,accX,0.0408,0.04825971404805461,701,0.7026592346223025,715,0.0023289999999999995,stopped
14:45:15,accY,0.024999999999999998,0.034999999999999996,+AC0-0.034999999999999996,0.04949747468305833,+AC0-0.02,0.001225,stopped
14:45:15,accZ,0.06499999999999999,0.09022749026765622,667,0.6730750329643791,0.67,0.008140999999999999,stopped
14:45:15,girX,14.073599999999999,19.3215735384052,8706,21.19239580604326,+AC0-0.09,373.32320400000003,stopped
14:45:15,girY,8.122800000000002,12.236484625904614,+AC0-2508,12.49086145948309,+AC0-0.16,149.73155599999998,stopped
14:45:15,girZ,15.991999999999996,21.80216319542627,11.109999999999998,24.469704125714305,0.9199999999999999,475.3343199999998,stopped
14:45:44,accX,0.27359999999999995,0.32661292074870524,0.33799999999999997,0.47002127611417754,0.28,0.10667599999999999,stopped
14:45:44,accY,0.36160000000000003,0.392531527396208,0.5469999999999999,0.6732681486599525,755,0.154081,stopped
14:45:44,accZ,0.16760000000000003,0.18361917111238685,438,0.47493157401882646,0.33999999999999997,0.033716,stopped
14:45:44,girX,13.779600000000002,17.78784250548672,+AC0-12.442999999999998,21.707961442751824,+AC0-8.07,316.407341,stopped
14:45:44,girY,19866,24.66746602308393,11.290000000000001,27.12836117423977,17.02,608.48388,stopped
14:45:44,girZ,10602,14.039727383393169,3.3049999999999997,14.423486749049275,1.37,197.113945,stopped
14:46:12,accX,0.29100000000000004,0.33585860119996924,493,0.5965316420777694,505,0.112801,walking
14:46:12,accY,0.31520000000000004,0.41134049156386243,147,0.43681803992051427,+AC0-5,0.169201,walking
14:46:12,accZ,0.21799999999999997,0.26293725487271674,678,0.7272001100109927,0.6699999999999999,0.069136,walking
14:46:12,girX,71.08000000000001,103.77230972181356,+AC0-31125,108.339549057581,+AC0-5505,10768.692265,walking
14:46:12,girY,16812,22.949856731578958,+AC0-0.38400000000000034,22.953069075833845,2145,526.695924,walking
14:46:12,girZ,34.400400000000005,47.241042336087375,13487,49.128558395295904,10.21,2231.7160809999996,walking
14:46:40,accX,0.11879999999999998,0.1516047492659778,0.6639999999999999,0.6810873659083686,0.65,0.022983999999999997,walking
14:46:40,accY,0.06000000000000001,0.08487638069569177,+AC0-0.10600000000000001,0.1357939615741436,+AC0-105,0.0072039999999999995,walking
14:46:40,accZ,0.12359999999999997,0.1419013742005341,682,0.6966060579696389,735,0.020136,walking
14:46:40,girX,18.501800000000003,20.89230722060156,20.717000000000002,29.422484429429133,11.315000000000001,436.488501,walking
14:46:40,girY,23418,31.106214234458044,10616,32.86785694261188,8395,967.5965640000002,walking
14:46:40,girZ,18.9444,21.549389805746237,21387,30.360829534121756,15.469999999999999,464.3762009999999,walking
14:47:09,accX,0.16,0.18492160501142096,598,0.625939294181153,605,0.03419599999999999,walking
14:47:09,accY,0.10800000000000001,0.15336231610144652,+AC0-0.05,0.16130716041143367,0.0,0.023520000000000003,walking
14:47:09,accZ,0.11000000000000001,0.13969967788080256,728,0.7412826721298696,0.75,0.019516,walking
14:47:09,girX,10.355599999999999,15.45837536741814,12.160999999999998,19.668535532672482,6.16,238.96136899999993,walking
14:47:09,girY,16.479800000000004,22.457430418460614,2.813000000000001,22.632921817564785,6.06,504.336181,walking
14:47:09,girZ,15.7636,23.033151673186193,9032,24.74071745119773,11875,530.5260759999999,walking
14:47:37,accX,0.2252,0.25973832986296036,0.5660000000000001,0.6227519570422881,0.45499999999999996,0.067464,stopped
14:47:37,accY,0.21959999999999996,0.30041471335472236,121,0.32386725675807365,5,0.090249,stopped
14:47:37,accZ,0.1136,0.12641598000252977,693,0.7044359445684185,0.66,0.015981000000000002,stopped
14:47:37,girX,13.7092,17.44330083441778,0.23600000000000101,17.444897248192664,+AC0-635,304.268744,stopped
14:47:37,girY,20.8364,24.04284968550941,+AC0-16.133000000000003,28.953968812582502,+AC0-21875,578.0586209999999,stopped
14:47:37,girZ,20247,27.080207550903296,1.3070000000000002,27.111729749316993,985,733.337641,stopped
14:48:06,accX,578,0.8497999764650502,0.42000000000000004,0.947924047590312,0.75,0.72216,walking
14:48:06,accY,0.20420000000000002,0.3710539044397727,33,0.37251845591862964,+AC0-15,0.13768099999999997,walking
14:48:06,accZ,0.2912,0.46679331614752156,728,0.86480055504145,605,0.217896,walking
14:48:06,girX,19.108800000000002,27.207950474080185,0.44900000000000057,27.21165503970679,+AC0-0.77,740.2725690000001,walking
14:48:06,girY,35.8918,56.55718911862576,+AC0-16187,58.82800872033661,+AC0-3315,3198.715641,walking
14:48:06,girZ,33.52139999999999,45.69722167703415,19.410999999999998,49.64899787508304,11.17,2088.236069,walking
14:48:34,accX,0.16919999999999996,0.21467184258770405,554,0.594138031100518,565,0.04608399999999999,jumping
14:48:34,accY,0.1516,0.18390486671102535,+AC0-0.13699999999999998,0.22932509675131504,+AC0-0.18,0.033821000000000004,jumping
14:48:34,accZ,125,0.17754154443397183,727,0.7483648842643541,0.73,0.03152099999999999,jumping
14:48:34,girX,43.79599999999999,61.94207766131195,1.4449999999999996,61.95893002626821,6.09,3836.8209850000007,jumping
14:48:34,girY,65637,87.60978030448427,+AC0-24.185000000000006,90.8866757561305,+AC0-11.850000000000001,7675.473605000001,jumping
14:48:34,girZ,41.60119999999999,56.58032669576944,4.410999999999997,56.752006924865654,+AC0-0.53,3201.333369,jumping
14:49:02,accX,86,0.10229369482035537,664,0.6718333126602164,685,0.010464,stopped
14:49:02,accY,0.055200000000000006,0.07896834808959853,0.057999999999999996,0.09797958971132713,0.08499999999999999,0.006235999999999999,stopped
14:49:02,accZ,59,0.06293647591023825,0.6770000000000002,0.6799191128362255,675,0.003960999999999999,stopped
14:49:02,girX,10.056799999999999,15.048335987742965,+AC0-6.538000000000001,16.407250226652852,+AC0-535,226.452416,stopped
14:49:02,girY,15.1428,19.678904847577268,9978,22.06399283901262,2.9,387.25929600000006,stopped
14:49:02,girZ,8.707600000000001,12.280054112258627,+AC0-3.8510000000000004,12.8697292123805,1.31,150.799729,stopped
14:49:31,accX,0.3031999999999999,0.4459551546960748,0.6120000000000001,0.7572450065863756,735,0.198876,walking
14:49:31,accY,0.08800000000000001,0.11412274094149685,0.013999999999999999,0.11497825881443847,0.02,0.013024000000000003,walking
14:49:31,accZ,252,0.32713911413953545,0.5800000000000001,0.6658978900702419,625,0.10702,walking
14:49:31,girX,33128,45.64853290085017,+AC0-9.021999999999998,46.531548867408226,+AC0-5.7700000000000005,2083.7885560000004,walking
14:49:31,girY,62.57919999999999,103.77388272585739,10.471999999999998,104.30091811676444,+AC0-15.04,10769.018736000002,walking
14:49:31,girZ,28.6224,36.245018912948574,+AC0-20.387999999999998,41.58571798105691,+AC0-33.34,1313.701396,walking
14:49:59,accX,0.23719999999999994,0.32110590153405777,639,0.7151433422748197,685,0.103109,stopped
14:49:59,accY,0.030199999999999998,0.04920365840057018,3,0.04929503017546495,0.0,0.002421,stopped
14:49:59,accZ,181,0.23938462774372124,645,0.6879898255061625,0.64,0.057304999999999995,stopped
14:49:59,girX,10.4632,12.885446402822062,+AC0-4.840999999999999,13.764810568983505,+AC0-4235,166.03472900000003,stopped
14:49:59,girY,13.73,19.57480523530183,4.380000000000001,20.05884842158193,1.7,383.17299999999994,stopped
14:49:59,girZ,30.4132,40.60436868121459,20898,45.666630705581944,1895,1648.714756,stopped
14:50:28,accX,0.11099999999999999,0.13397387805090963,679,0.6920910344745118,0.6799999999999999,0.017949000000000003,walking
14:50:28,accY,0.1964,0.2794208295743179,+AC0-0.038000000000000006,0.28199290771223307,+AC0-0.09000000000000001,0.078076,walking
14:50:28,accZ,0.11300000000000002,0.13032651303552936,585,0.5993413051008583,615,0.016985000000000004,walking
14:50:28,girX,19.4668,23.11941097865601,12.426000000000002,26.24714536859199,13.899999999999999,534.507164,walking
14:50:28,girY,25748,36.80049381462157,+AC0-8675,37.80915193441927,2.75,1354.2763450000002,walking
14:50:28,girZ,22073,25.232423684616588,11535,27.744034133485346,12.989999999999998,636.6752050000001,walking
14:50:56,accX,0.1052,0.13729166034395535,661,0.6751073988633216,0.66,0.018849000000000005,jumping
14:50:56,accY,376,0.39154182407502774,175,0.42887060985803166,+AC0-0.03,0.153305,jumping
14:50:56,accZ,0.09099999999999997,0.1239395013706284,0.5529999999999999,0.5667186250689137,0.55,0.015361,jumping
14:50:56,girX,18.151400000000002,24.117053903824985,3781,24.411641689980627,1345,581.632289,jumping
14:50:56,girY,19328,27.15241573046494,1.8500000000000003,27.21536661520473,3035,737.25368,jumping
14:50:56,girZ,10.837600000000002,14.475849577831347,4.043000000000001,15.029839320498407,1.8299999999999998,209.55022100000002,jumping
14:51:24,accX,0.1964,0.2110829220946119,0.7020000000000001,0.7330484295051726,615,0.044556,jumping
14:51:24,accY,0.40440000000000004,0.4612851612614479,+AC0-0.06400000000000002,0.4657037685052592,+AC0-0.30000000000000004,0.212784,jumping
14:51:24,accZ,0.20800000000000002,0.3081947436281158,546,0.6269768735766894,0.52,0.09498400000000001,jumping
14:51:24,girX,27.4384,30.679302078111228,6372,31.334038360862454,+AC0-6.7,941.2195759999998,jumping
14:51:24,girY,13.5672,18.773675292813603,+AC0-13.015999999999996,22.844411570447598,+AC0-11665,352.450884,jumping
14:51:24,girZ,29.4276,40.35764234937418,+AC0-1.7679999999999993,40.39635033019691,11935,1628.7392960000002,jumping
14:51:53,accX,0.1068,0.13501481400201978,881,0.8912855883497723,0.9,0.018229,walking
14:51:53,accY,0.10700000000000001,0.12840950120610234,+AC0-129,0.1820164827701052,+AC0-135,0.016489,walking
14:51:53,accZ,0.15100000000000002,0.18428510520386612,413,0.45224993090104504,425,0.033961000000000005,walking
14:51:53,girX,16.9288,22.384763322403032,+AC0-9289,24.235576122716786,+AC0-2.9749999999999996,501.077629,walking
14:51:53,girY,17547,22.533526776783077,2.609000000000001,22.684062907689178,2045,507.75982899999997,walking
14:51:53,girZ,14.937999999999997,18.205739891583644,+AC0-5535,19.028536202241096,+AC0-0.13000000000000003,331.448965,walking
14:52:21,accX,0.11280000000000004,0.15402597183592123,0.8559999999999999,0.8697470896760736,0.89,0.023724000000000002,walking
14:52:21,accY,0.08320000000000001,0.09572878355019455,+AC0-94,0.1341640786499874,+AC0-0.12000000000000001,0.009164,walking
14:52:21,accZ,0.1048,0.12846789482201382,386,0.4068169121361599,0.42,0.016504,walking
14:52:21,girX,27.2952,31.30481854283778,+AC0-11846,33.47117237265525,+AC0-2.8000000000000003,979.9916640000001,walking
14:52:21,girY,15.1916,18.427329052252798,2.9080000000000004,18.65537241654532,+AC0-2085,339.56645599999996,walking
14:52:21,girZ,12.555399999999999,19.11241923462333,4801,19.70619623367229,0.8999999999999999,365.2845689999999,walking
14:52:50,accX,0.08100000000000002,0.10686907878334129,0.8869999999999999,0.8934147972806361,875,0.011421000000000006,stopped
14:52:50,accY,0.10899999999999999,0.1341081652995074,+AC0-0.11500000000000002,0.1766635219845908,+AC0-55,0.017984999999999998,stopped
14:52:50,accZ,0.10800000000000001,0.1185748708622531,0.43,0.44604932462677266,0.45,0.01406,stopped
14:52:50,girX,11.092000000000002,14.916047197565447,+AC0-3.3239999999999994,15.281931815055321,+AC0-3.3,222.48846400000002,stopped
14:52:50,girY,27.470999999999997,36.05566564355732,+AC0-13425,38.47390869147557,+AC0-1045,1300.0110249999998,stopped
14:52:50,girZ,8.953199999999999,11.95850308358032,+AC0-3908,12.580868809426477,+AC0-0.7000000000000001,143.005796,stopped
14:53:18,accX,0.030000000000000016,0.047381430961928546,915,0.9162259546640229,0.91,0.0022450000000000013,stopped
14:53:18,accY,0.027600000000000003,0.03672873534441391,+AC0-1,0.03674234614174767,0.01,0.001349,stopped
14:53:18,accZ,0.042600000000000006,0.05557877292636101,0.39099999999999996,0.3949303736103365,0.41,0.0030889999999999993,stopped
14:53:18,girX,10.445600000000002,19.607871480606967,+AC0-984,19.63254644716268,+AC0-0.63,384.46862400000003,stopped
14:53:18,girY,3.0944000000000003,3.652078312413358,+AC0-0.34800000000000003,3.668620994324707,+AC0-1.63,13.337675999999998,stopped
14:53:18,girZ,3.4776,5.567887301301993,+AC0-0.8009999999999999,5.625208440582447,0.4,31.00136899999999,stopped
14:53:46,accX,0.1594,0.21040199618824915,0.7390000000000001,0.7683684012243087,0.8,0.044269,walking
14:53:46,accY,84,0.11757550765359255,+AC0-0.11599999999999999,0.16516658257650063,+AC0-0.1,0.013824,walking
14:53:46,accZ,93,0.13070960178961605,0.5650000000000001,0.579922408603082,0.53,0.017084999999999996,walking
14:53:46,girX,26724,41.186562128927434,+AC0-14.61,43.70108694300406,+AC0-12255,1696.3328999999994,walking
14:53:46,girY,23.904000000000003,30.139934903712057,2.0679999999999996,30.210797738556987,4885,908.4156760000002,walking
14:53:46,girZ,23.5864,30.484390038181832,+AC0-8392,31.61840761328755,1.5699999999999998,929.2980359999998,walking
14:54:15,accX,0.055400000000000074,0.07462573282722257,0.9789999999999999,0.9818401091827529,1.0,0.005569000000000004,jumping
14:54:15,accY,0.0688,0.09575489543621256,0.040999999999999995,0.1041633332799983,55,0.009169,jumping
14:54:15,accZ,142,0.18616122045152156,192,0.2674322344071484,0.20500000000000002,0.034656000000000006,jumping
14:54:15,girX,9.5392,13.1553873375131,+AC0-2398,13.37215838972901,+AC0-0.26,173.064216,jumping
14:54:15,girY,21.5088,35.17237468525547,+AC0-9.393000000000002,36.405005013047315,0.32,1237.095941,jumping
14:54:15,girZ,6.507799999999999,11.374300901593907,+AC0-1.0170000000000001,11.41967644024996,0.42500000000000004,129.37472099999997,jumping
14:54:43,accX,0.004800000000000004,0.00489897948556636,1014,1.0140118342504687,1.01,2.4E+AC0-05,lying+AF8-down
14:54:43,accY,0.004800000000000001,0.004898979485566357,46,0.046260134024881515,0.05,2.4E+AC0-05,lying+AF8-down
14:54:43,accZ,0.0036000000000000073,0.005385164807134501,0.11100000000000002,0.11113055385446434,0.11,2.9E+AC0-05,lying+AF8-down
14:54:43,girX,0.07840000000000001,0.08726969691708572,+AC0-0.18200000000000002,0.20184152199188354,+AC0-155,0.007616,lying+AF8-down
14:54:43,girY,0.1432,0.19232524535276174,0.32100000000000006,0.3742058257162761,0.29500000000000004,0.036989,lying+AF8-down
14:54:43,girZ,159,0.19318643844742314,0.9670000000000002,0.9861085132986127,0.95,0.03732100000000001,lying+AF8-down
14:55:11,accX,0.07599999999999996,0.10818964830333813,0.9650000000000001,0.9710458279607611,1.01,0.011704999999999997,lying+AF8-down
14:55:11,accY,0.11720000000000001,0.14654692081377896,+AC0-0.03200000000000001,0.15000000000000002,0.04,0.021476,lying+AF8-down
